created_at,hashtags,id,likes_count,replies_count,retweets_count,user_id
2020-08-18 20:19:27,#technicalwriting,1295817607933812736,0,0,0,1169177600230641665
2020-08-18 20:19:27, #blogging,1295817607933812736,0,0,0,1169177600230641665
2020-08-18 20:19:27, #blogger1,1295817607933812736,0,0,0,1169177600230641665
2020-08-18 19:25:36,#technicalwriting,1295804054870917122,4,0,1,1058744590658887680
2020-08-18 19:25:36, #blogging,1295804054870917122,4,0,1,1058744590658887680
2020-08-18 19:25:36, #blogger1,1295804054870917122,4,0,1,1058744590658887680
2020-08-18 17:37:07,#100daysofcode,1295776756155265024,1,0,1,815612148089024512
2020-08-18 17:24:53,#hashnodecommunity,1295773678689378304,44,4,8,3957817872
2020-08-18 16:51:42,#gis,1295765324705533952,18,3,9,229500881
2020-08-18 16:51:42, #ndvi,1295765324705533952,18,3,9,229500881
2020-08-18 16:51:42, #python,1295765324705533952,18,3,9,229500881
2020-08-18 16:51:42, #geospatial,1295765324705533952,18,3,9,229500881
2020-08-18 16:51:42, #imageprocessing,1295765324705533952,18,3,9,229500881
2020-08-18 16:51:42, #vegetationindices,1295765324705533952,18,3,9,229500881
2020-08-18 15:53:35,#debugging,1295750699985199104,5,0,0,31463371
2020-08-18 15:53:35, #programminglanguages,1295750699985199104,5,0,0,31463371
2020-08-18 15:53:35, #developer,1295750699985199104,5,0,0,31463371
2020-08-18 15:53:35, #webdev,1295750699985199104,5,0,0,31463371
2020-08-18 15:53:35, #programming,1295750699985199104,5,0,0,31463371
2020-08-18 15:32:04,#2articles1week,1295745283591151621,1,0,2,1253125001307467776
2020-08-18 15:32:04, #javascript,1295745283591151621,1,0,2,1253125001307467776
2020-08-18 15:32:04, #codenewbie,1295745283591151621,1,0,2,1253125001307467776
2020-08-18 15:32:04, #programmingblogs,1295745283591151621,1,0,2,1253125001307467776
2020-08-18 15:32:04, #programmer,1295745283591151621,1,0,2,1253125001307467776
2020-08-18 14:22:57,#fluttercjx3aa7op001jims1kuwl3ekz,1295727892660457474,2,0,1,1249745235388911616
2020-08-18 14:22:57, #dart,1295727892660457474,2,0,1,1249745235388911616
2020-08-18 14:22:57, #ssh,1295727892660457474,2,0,1,1249745235388911616
2020-08-18 14:22:57, #pubdev,1295727892660457474,2,0,1,1249745235388911616
2020-08-18 14:22:57, #git,1295727892660457474,2,0,1,1249745235388911616
2020-08-18 14:18:23,#reactjs,1295726743412707329,3,0,2,2827302048
2020-08-18 14:18:23, #webdevelopment,1295726743412707329,3,0,2,2827302048
2020-08-18 14:18:23, #frontenddevelopment,1295726743412707329,3,0,2,2827302048
2020-08-18 14:18:23, #javascript,1295726743412707329,3,0,2,2827302048
2020-08-18 14:18:23, #2articles1week,1295726743412707329,3,0,2,2827302048
2020-08-18 14:02:54,#reactjs,1295722846593916931,29,1,12,2465803069
2020-08-18 14:02:54, #amplify,1295722846593916931,29,1,12,2465803069
2020-08-18 14:02:54, #cicdck1jfdjtr001bzls1lctvdoyk,1295722846593916931,29,1,12,2465803069
2020-08-18 13:34:01,#devcommunity,1295715579060539392,12,1,3,795073342558457857
2020-08-18 13:11:19,#javascript,1295709863314690048,3,0,2,1248566054718181382
2020-08-18 13:11:19, #typescript,1295709863314690048,3,0,2,1248566054718181382
2020-08-18 12:11:07,#framework,1295694716693094401,4,1,0,1255475046241447938
2020-08-18 12:11:07, #webdevelopment,1295694716693094401,4,1,0,1255475046241447938
2020-08-18 12:11:07, #webdesign,1295694716693094401,4,1,0,1255475046241447938
2020-08-18 12:11:07, #frontenddevelopment,1295694716693094401,4,1,0,1255475046241447938
2020-08-18 12:11:07, #beginners,1295694716693094401,4,1,0,1255475046241447938
2020-08-18 11:18:26,#opensource,1295681455041937411,14,1,6,3161727787
2020-08-18 11:18:26, #2articles1week,1295681455041937411,14,1,6,3161727787
2020-08-18 10:57:14,#hashnodecommunity,1295676122517114883,2,0,2,1213114602982035458
2020-08-18 10:57:14, #hashnodegiveaway,1295676122517114883,2,0,2,1213114602982035458
2020-08-18 10:57:14, #devblogging,1295676122517114883,2,0,2,1213114602982035458
2020-08-18 10:57:14, #reactjs,1295676122517114883,2,0,2,1213114602982035458
2020-08-18 10:57:14, #javascript,1295676122517114883,2,0,2,1213114602982035458
2020-08-18 10:26:53,#firstpost,1295668483380846592,0,0,0,1186326249456582656
2020-08-18 10:26:53, #helloworld,1295668483380846592,0,0,0,1186326249456582656
2020-08-18 10:26:53, #introduction,1295668483380846592,0,0,0,1186326249456582656
2020-08-18 10:26:53, #thanks,1295668483380846592,0,0,0,1186326249456582656
2020-08-18 10:02:59,#framework,1295662467499139072,11,1,1,1263874738729910274
2020-08-18 10:02:59, #webdevelopment,1295662467499139072,11,1,1,1263874738729910274
2020-08-18 10:02:59, #webdesign,1295662467499139072,11,1,1,1263874738729910274
2020-08-18 10:02:59, #frontenddevelopment,1295662467499139072,11,1,1,1263874738729910274
2020-08-18 10:02:59, #beginners,1295662467499139072,11,1,1,1263874738729910274
2020-08-18 07:40:34,#devcommunity,1295626629633290240,4,1,0,1091448312
2020-08-18 07:40:34, #blog,1295626629633290240,4,1,0,1091448312
2020-08-18 07:40:34, #code,1295626629633290240,4,1,0,1091448312
2020-08-18 06:46:54,#community,1295613124486324225,4,0,3,847724507888467969
2020-08-18 06:46:54, #slack,1295613124486324225,4,0,3,847724507888467969
2020-08-18 06:40:14,#javascript,1295611444160073730,1,0,0,1281259271812980737
2020-08-18 06:40:14, #100daysofcode,1295611444160073730,1,0,0,1281259271812980737
2020-08-18 06:40:14, #developers,1295611444160073730,1,0,0,1281259271812980737
2020-08-18 06:40:14, #webdevelopers,1295611444160073730,1,0,0,1281259271812980737
2020-08-18 05:21:30,#codenewbie,1295591632511868928,58,10,22,763755919
2020-08-18 05:21:30, #tailwind,1295591632511868928,58,10,22,763755919
2020-08-18 05:21:30, #webdevelopment,1295591632511868928,58,10,22,763755919
2020-08-18 05:21:30, #webdesign,1295591632511868928,58,10,22,763755919
2020-08-18 05:21:30, #bootstrap4,1295591632511868928,58,10,22,763755919
2020-08-18 05:21:30, #css,1295591632511868928,58,10,22,763755919
2020-08-18 04:22:13,#100daysofcode,1295576714215657472,4,1,7,3323040814
2020-08-18 04:22:13, #python,1295576714215657472,4,1,7,3323040814
2020-08-18 04:22:13, #codenewbies,1295576714215657472,4,1,7,3323040814
2020-08-18 04:09:06,#opensource,1295573410140041218,8,0,4,1214943582521643008
2020-08-18 04:09:06, #gnome1,1295573410140041218,8,0,4,1214943582521643008
2020-08-18 04:09:06, #2articles1week,1295573410140041218,8,0,4,1214943582521643008
2020-08-18 04:05:40,#developers,1295572546713038848,11,1,28,1279388954504998912
2020-08-18 04:05:40, #coding,1295572546713038848,11,1,28,1279388954504998912
2020-08-18 04:05:40, #programming,1295572546713038848,11,1,28,1279388954504998912
2020-08-18 04:05:40, #womenwhocode,1295572546713038848,11,1,28,1279388954504998912
2020-08-18 04:05:40, #javascript,1295572546713038848,11,1,28,1279388954504998912
2020-08-18 04:05:40, #webdev,1295572546713038848,11,1,28,1279388954504998912
2020-08-18 04:05:40, #ai,1295572546713038848,11,1,28,1279388954504998912
2020-08-18 04:05:40, #machinelearning,1295572546713038848,11,1,28,1279388954504998912
2020-08-18 04:05:40, #nodejs,1295572546713038848,11,1,28,1279388954504998912
2020-08-18 04:05:40, #python,1295572546713038848,11,1,28,1279388954504998912
2020-08-18 04:05:40, #100daysofcode,1295572546713038848,11,1,28,1279388954504998912
2020-08-18 04:05:40, #codenewbie,1295572546713038848,11,1,28,1279388954504998912
2020-08-18 04:05:40, #dotnet,1295572546713038848,11,1,28,1279388954504998912
2020-08-18 04:05:40, #java,1295572546713038848,11,1,28,1279388954504998912
2020-08-18 04:05:40, #reactjs,1295572546713038848,11,1,28,1279388954504998912
2020-08-18 04:05:40, #devcommunity,1295572546713038848,11,1,28,1279388954504998912
2020-08-18 04:05:40, #hashnode,1295572546713038848,11,1,28,1279388954504998912
2020-08-18 00:36:50,#devblogging,1295519993766043650,0,1,0,1169177600230641665
2020-08-18 00:36:50, #2articles1week,1295519993766043650,0,1,0,1169177600230641665
2020-08-18 00:36:50, #python,1295519993766043650,0,1,0,1169177600230641665
